Accuracy 93.750000%
Weights in first level
0.006025,-0.381187,-0.128331,0.390272,-0.008067,0.068416,
-0.059180,-0.260033,0.376153,-0.390487,0.480763,0.429853,
0.411227,0.585603,-0.001625,-0.345160,-0.100457,0.455854,
0.333119,0.645987,0.392465,0.272320,0.419755,0.138814,
-0.333373,-0.315164,0.386913,-0.047805,-0.314971,-0.164090,
-0.506513,0.191287,-0.134002,0.039595,0.513657,-0.385561,
-0.134583,0.276139,-0.336414,-0.086795,0.444508,-0.073844,
-0.209132,-0.367705,0.127915,-0.505349,-0.073500,-0.289959,
-0.212008,0.096128,-0.287234,-0.204492,0.259753,-0.118905,
-0.271836,-0.245242,0.268167,0.100876,0.297242,0.413232,
0.341494,0.296511,0.462957,0.169958,0.193757,-0.255634,
-0.493121,-0.387361,0.452515,0.164748,0.458249,-0.254516,
-0.214488,-0.275719,-0.092010,-0.398364,0.106173,-0.376100,
-0.332078,0.463201,0.183111,0.372991,0.084535,-0.059629,
-0.405477,-0.229536,0.116660,-0.429736,0.392102,0.262997,
-0.296703,-0.309110,0.051923,0.108631,-0.321108,0.121121,
0.237516,-0.158277,0.194751,-0.332510,0.523537,-0.445827,
-0.204004,0.272931,-0.250340,0.287014,0.378052,-0.210981,
0.280385,-0.341809,0.046411,0.394292,0.524770,-0.241539,
0.237953,0.179429,0.018406,0.097413,0.524400,0.293046,
-0.173797,0.049053,0.522459,-0.235700,-0.428559,0.152971,
0.229952,-0.403384,0.382371,0.373824,0.075908,-0.236438,
0.224062,0.282544,0.517180,-0.002247,-0.455338,0.352432,
0.138575,-0.018316,-0.178225,-0.086737,-0.465462,0.282329,
0.338920,0.483733,0.200153,0.290784,-0.296424,0.100389,
-0.020838,-0.335671,0.276248,0.307271,-0.229905,0.519797,
-0.344227,-0.204293,-0.208227,0.039942,-0.222472,0.470955,
0.059616,-0.145510,-0.411554,0.534846,0.494806,-0.245749,
-0.411182,0.459005,-0.115723,-0.017738,-0.033921,0.437417,
-0.149024,0.026567,-0.543181,-0.449095,-0.375699,0.311745,
-0.036015,0.557285,0.210125,0.213085,0.245883,-0.418647,
-0.467838,-0.326820,-0.159963,-0.096953,0.109200,0.211802,
0.128969,0.161559,-0.475663,-0.371518,0.228646,-0.363458,
-0.126746,0.264788,-0.416134,-0.419761,0.189923,0.108504,
-0.450025,0.534603,-0.341924,-0.096856,0.042110,-0.207455,
-0.398611,0.430580,-0.317434,0.471942,0.541357,-0.189144,
-0.169836,0.506052,-0.217118,0.287404,0.299866,-0.342910,
0.217957,-0.141177,0.197463,-0.150273,0.059554,0.089419,
0.232709,-0.302077,-0.195887,-0.453787,-0.141014,-0.355148,
-0.564366,0.193670,-0.442130,-0.190462,-0.248651,-0.049520,
0.373021,-0.168405,0.198507,-0.244791,0.174428,0.166051,
-0.106478,-0.453795,0.112159,-0.306241,-0.310248,-0.095029,
-0.304933,-0.132463,-0.378038,-0.131930,0.188509,0.538380,
0.294840,0.024403,0.049651,0.052625,0.461378,-0.164087,
0.022896,0.459775,-0.443990,-0.389458,0.093280,0.148567,
0.238551,0.132125,-0.195589,0.414526,-0.307380,-0.093423,
-0.120130,-0.421461,-0.121461,0.007626,0.107994,0.518919,
-0.411839,-0.199641,-0.136714,0.165955,0.084347,-0.014888,
0.408337,0.405915,-0.197675,0.081500,0.289189,-0.168620,
0.270609,-0.042250,0.066081,-0.223042,0.371905,-0.209815,
-0.371314,-0.407077,-0.323284,0.035020,0.467706,0.333775,
0.129253,-0.170253,0.460022,0.178466,-0.264895,0.056013,
0.017082,0.083291,0.277622,-0.133687,-0.136462,0.317943,
-0.355572,0.137899,0.141738,-0.050644,-0.488162,-0.050720,
-0.500522,-0.167441,-0.346179,0.210258,-0.038043,-0.057667,
-0.334601,0.442215,-0.073084,0.405093,-0.059569,-0.021488,
0.045937,0.475050,-0.335711,0.369979,-0.065559,0.010291,
0.107965,0.000996,-0.373819,0.298795,-0.268035,-0.348799,
-0.137617,-0.160271,-0.016980,0.025653,0.505688,0.510517,
-0.379758,-0.281967,-0.098933,0.260790,-0.333326,-0.423943,
-0.439246,0.001172,-0.551748,0.018466,0.185759,-0.508175,
-0.408348,-0.244185,0.153141,-0.078474,-0.010901,0.121157,
-0.328556,-0.419629,0.329858,0.361587,0.440221,-0.143132,
0.542765,0.224494,-0.057110,0.384177,-0.142905,-0.079449,
-0.283415,0.167372,0.285850,0.216808,0.171603,0.336847,
-0.309445,0.316518,-0.275343,0.011684,0.410318,-0.497456,
0.147716,-0.529245,-0.316703,0.153332,0.489986,0.306740,
-0.189617,-0.288895,0.448285,0.055274,0.217627,0.201212,
0.498149,0.216085,0.309410,0.317328,0.413745,0.432155,
0.124097,-0.572805,-0.388189,0.053957,-0.326176,0.103421,
-0.115252,-0.342854,0.066207,-0.432621,0.337340,0.236383,
-0.437369,-0.231438,0.270520,0.272410,-0.399924,0.453212,
0.074355,0.159535,-0.136599,-0.463386,-0.225404,-0.207218,
-0.438947,0.174428,-0.297094,0.455441,0.034631,-0.137638,
0.374166,-0.195283,0.165990,-0.479823,-0.212785,0.358908,
0.386465,-0.429905,-0.464625,0.362445,-0.290767,0.425599,
-0.047353,0.166600,0.094307,0.200028,0.310130,-0.391493,
0.001580,0.360396,0.289060,-0.234009,0.368258,0.046058,
-0.082808,-0.471880,-0.331223,0.149706,0.468600,-0.345733,
0.396707,-0.248640,0.211656,0.187852,0.153749,0.510982,
0.275894,0.077193,-0.509396,0.471135,0.302327,0.061849,
-0.382540,-0.134415,-0.021471,-0.294154,-0.080513,-0.136321,
-0.310472,0.504678,-0.385193,-0.066082,-0.212394,-0.420824,
-0.491358,-0.644687,0.000138,0.344560,-0.571183,-0.045745,
0.291645,-0.481462,0.111402,0.251664,-0.564853,0.125587,
-0.558485,0.478861,-0.365280,-0.059347,-0.248874,-0.244649,
0.285622,-0.079106,0.370154,0.008023,0.185989,-0.194480,
-0.559427,-0.247122,-0.268933,0.213771,-0.455140,0.439524,
0.060181,-0.107943,-0.212484,-0.358165,-0.332287,-0.097412,
0.148393,-0.050152,-0.235790,0.256383,-0.194100,0.335654,
-0.460120,-0.189560,0.237946,0.246844,0.075128,0.500805,
0.267863,0.497006,0.281240,0.315050,0.250881,0.259713,
-0.439074,-0.125054,-0.287532,0.178123,0.691011,-0.160652,
0.336990,0.161559,-0.528472,-0.337518,-0.186161,0.027814,
0.086979,-0.521777,-0.658990,-0.335069,-0.123257,-0.057198,
-0.369114,-0.200072,-0.547608,-0.493908,-0.116021,-0.478115,
-0.086030,0.267330,-0.194543,-0.479138,-0.163810,-0.359980,
0.360077,-0.522107,-0.041098,-0.410275,-0.115948,0.303085,
0.442290,-0.599924,0.049471,-0.274368,-0.096027,-0.464173,
0.326354,0.037875,0.054849,-0.356246,-0.479937,0.095305,
0.201551,-0.480188,0.561584,-0.382881,-0.009859,-0.118730,
-0.300980,-0.025835,-0.038349,0.179963,0.456832,0.028513,
-0.311996,-0.653735,-0.283976,-0.327643,-0.011607,-0.047861,
-0.511664,0.103242,0.195150,0.487101,0.360195,-0.187271,
-0.061321,0.208249,-0.274816,0.454984,-0.241595,0.091203,
0.370223,-0.219397,-0.468662,-0.246520,0.087789,0.382085,
0.234725,-0.243312,0.119016,-0.426555,-0.094511,0.453959,
0.531164,0.142487,-0.261743,-0.031294,-0.194053,0.354681,
0.262272,0.034751,0.013811,0.360641,0.037583,0.051221,
-0.519375,-0.137928,0.101484,0.171698,-0.200592,0.483014,
-0.045449,0.129538,-0.185610,0.481430,0.341041,-0.219329,
0.227912,0.084140,-0.085184,0.367422,-0.487290,0.250101,
0.183527,-0.155674,0.119920,-0.391907,0.359501,-0.337765,
-0.325305,-0.411708,0.107365,-0.339762,0.435651,0.070532,
0.052503,-0.084068,0.345850,0.118077,-0.081185,0.118291,
0.380964,0.481316,-0.201477,0.077406,0.237154,-0.315797,
0.145263,-0.385460,0.297526,0.129169,0.191898,-0.330033,
0.132322,0.315223,0.058424,-0.158509,-0.579047,-0.154892,
0.281088,0.408220,-0.246794,-0.049787,0.410832,0.116405,
-0.290799,0.183712,-0.254601,-0.277624,0.040930,0.278530,
0.264002,-0.002584,-0.472425,-0.167273,0.460153,-0.141891,
-0.170506,-0.397902,-0.188094,-0.080125,0.267167,-0.096846,
-0.135451,0.115152,-0.114832,-0.279027,0.394543,0.578484,
-0.226729,0.522395,0.219698,0.514838,0.002044,0.276255,
0.440525,0.556421,0.110479,-0.013930,-0.069808,-0.302353,
-0.383527,-0.302334,-0.602508,-0.000025,0.458604,-0.107860,
0.380123,-0.315265,-0.200709,-0.366625,-0.223928,-0.045591,
0.423320,0.038061,0.206367,-0.241199,0.687453,0.200411,
0.109103,-0.464311,0.274238,-0.163170,0.296125,-0.145831,
-0.476968,-0.408242,-0.307627,-0.460488,-0.072246,-0.526809,
-0.150880,-0.263919,0.018797,0.132160,-0.101825,-0.084507,
-0.333507,-0.694265,-0.376280,0.306573,0.166433,-0.412842,
-0.038228,-0.517192,0.548264,0.065767,-0.306395,0.372196,
0.297269,-0.288795,0.203616,0.274452,0.077002,-0.277948,
-0.270127,0.159919,-0.344055,-0.491128,0.588215,-0.003002,
-0.324069,-0.057216,-0.049030,0.261528,-0.236292,-0.461411,
0.264791,0.112219,-0.127617,0.191170,-0.063812,-0.309442,
0.380611,-0.272708,0.379220,-0.332791,0.431777,-0.175236,
-0.330397,0.343856,-0.192384,-0.334608,0.530535,0.495720,
0.456926,-0.050162,-0.556403,-0.151695,0.418703,-0.295657,
-0.289040,-0.235416,0.262296,0.507484,-0.077918,-0.381571,
-0.570909,0.466943,-0.430561,-0.102333,-0.504898,0.184523,
0.012637,0.446282,-0.187852,0.371638,-0.096706,-0.202961,
-0.069162,0.506412,-0.137083,-0.457251,-0.370356,-0.107188,
-0.302757,0.504283,0.481266,-0.002772,0.150854,-0.440733,
0.355600,0.479179,-0.345068,0.250516,0.421261,0.416695,
-0.469489,-0.431999,-0.335369,-0.271646,0.219720,-0.242381,
-0.273049,0.006101,0.077664,-0.008678,-0.089746,0.553618,
-0.436352,-0.332939,0.473497,0.326016,-0.130311,0.002928,
-0.313137,-0.249426,0.152702,-0.018580,0.498039,-0.047240,
-0.023221,0.318339,-0.090227,-0.477710,-0.595113,0.147357,
0.437201,-0.179341,0.065065,-0.048430,0.164031,-0.123393,
0.186669,0.584035,-0.334320,0.013947,-0.057150,0.187971,
0.482777,-0.096670,0.245264,0.224551,0.316452,0.118587,
0.114922,0.188423,0.238115,-0.260459,0.279180,0.262504,
0.211491,-0.062947,0.119091,-0.268801,-0.025113,0.137899,
0.444245,0.267042,-0.414968,0.215829,-0.289934,0.348659,
-0.392970,-0.274184,-0.621497,-0.142086,0.363832,-0.318735,
0.437056,0.096667,-0.186506,-0.439959,-0.001879,0.020142,
-0.087308,-0.590299,-0.297098,0.214839,-0.087680,-0.305669,
-0.507902,-0.343077,0.138766,-0.237924,-0.379055,-0.114614,
-0.320320,0.227825,-0.654533,0.291458,-0.284456,0.122862,
-0.436948,-0.197448,-0.088312,-0.296067,0.516279,0.035813,
-0.067199,0.030898,-0.361263,-0.313758,-0.135676,-0.524190,
-0.249890,-0.544039,-0.338155,-0.225398,0.569644,-0.390398,
0.181178,-0.431536,0.047672,0.227250,0.648569,0.106727,
-0.285152,-0.669430,-0.571895,0.278202,0.724376,-0.268220,
-0.086661,-0.091860,0.302897,0.030364,-0.161156,-0.037125,
-0.198491,0.427941,0.230185,0.388116,0.023255,0.179342,
-0.065935,0.331851,0.459520,0.295040,0.000257,0.039659,
-0.132364,0.107026,-0.174766,0.041643,-0.162487,0.002462,
0.318739,-0.290514,0.183151,0.279270,0.624764,0.096024,
0.051889,0.003296,-0.182670,-0.060491,0.537055,0.352881,
-0.627041,0.042671,-0.412771,-0.379980,-0.109963,0.215834,
0.275847,0.351998,-0.005628,-0.314091,0.445307,-0.089833,
-0.520156,-0.027246,0.393131,0.008598,-0.171010,-0.140436,
0.301052,-0.480725,0.185134,-0.317224,-0.344036,0.138869,
-0.542611,0.232984,0.427728,-0.068848,-0.277765,-0.176645,
-0.037530,0.055950,0.239962,0.183064,0.208111,0.102978,
-0.236211,0.490627,0.301446,-0.345783,-0.470658,-0.402653,
-0.192932,-0.112537,0.454017,0.287492,-0.551947,-0.309519,
-0.578462,-0.208296,-0.343822,-0.359930,0.047214,-0.131812,
0.097830,-0.004759,-0.397169,-0.390996,-0.130271,0.152560,
-0.023735,-0.040704,-0.424746,0.051060,0.526108,-0.288851,
-0.025184,0.125339,-0.393175,-0.297217,0.254950,0.075012,
-0.158119,0.075577,-0.413539,-0.356407,0.084417,0.044681,
-0.210857,0.428166,-0.287866,0.084326,-0.269898,0.199947,
-0.280926,0.118447,0.221916,-0.081584,-0.104268,-0.132596,
-0.560861,0.446226,0.054905,0.173288,0.330043,0.117004,
-0.310315,-0.093252,-0.374250,-0.151159,0.128293,-0.287233,
-0.145283,-0.409547,-0.412197,0.291413,0.001988,-0.015278,
0.053087,-0.748953,0.195992,0.346324,-0.016133,0.165625,
0.228030,0.124470,-0.487009,0.058714,-0.294100,0.371983,
0.245442,0.349459,0.144522,-0.042573,-0.005631,0.576856,
-0.653147,0.383156,-0.249940,0.030629,-0.262640,0.076115,
0.174473,0.316580,0.038028,-0.255883,0.197447,0.125639,
-0.478622,0.252832,-0.343843,-0.174026,0.412795,-0.037134,
-0.154555,0.076736,-0.385439,0.408908,0.138613,-0.058482,
-0.494243,-0.610307,-0.029163,-0.199122,0.469606,-0.669629,
-0.140191,-0.414525,0.362254,-0.505455,0.647744,-0.261941,
-0.081212,0.042871,-0.007414,0.071134,-0.143249,0.147359,
-0.364786,0.139875,0.106844,-0.078780,0.586202,-0.166340,
-0.308723,0.120038,-0.389896,-0.022081,-0.474866,0.262806,
-0.063645,-0.402651,0.070712,-0.498620,0.123390,-0.283964,
-0.460564,-0.465254,-0.427222,-0.065136,0.038477,0.507799,
0.212919,0.486341,0.237764,0.266418,0.068710,-0.190445,
-0.119220,-0.351223,0.394385,-0.312883,0.367776,0.436975,
-0.092422,-0.250876,0.367867,-0.470948,-0.418224,0.481552,
-0.493536,0.026940,-0.483814,-0.328035,0.360293,0.437359,
-0.225273,-0.446323,-0.231673,0.296573,-0.025784,0.321509,
0.227145,0.205039,-0.447005,0.071780,-0.066735,-0.472197,
-0.260402,0.448485,-0.420786,-0.437460,-0.047981,-0.181447,
-0.381830,-0.327321,0.333562,0.089976,-0.097094,0.401297,
-0.093998,0.301502,0.244022,0.461931,0.382991,0.153867,
0.171079,-0.031750,0.153536,0.043989,0.179161,-0.094021,
-0.303913,0.006717,-0.152981,0.299343,-0.012465,0.264664,
0.125046,0.083081,-0.524849,-0.235542,-0.377721,0.266216,
-0.073187,0.074693,-0.448962,-0.077517,0.111431,-0.143074,
0.068933,0.405321,-0.049567,-0.019307,0.002777,0.192315,
-0.195215,0.093472,0.103649,-0.018310,-0.223650,0.131874,
0.220591,0.720828,-0.548166,-0.128414,0.074336,0.475963,
-0.108424,0.047055,0.351002,0.383146,0.230198,0.180972,
-0.109531,0.081823,0.194450,0.252756,0.050982,-0.312301,
-0.262101,0.118232,-0.248392,-0.139140,0.215574,-0.264024,
-0.332078,0.678191,-0.213097,0.434946,-0.032335,-0.077539,
0.135188,0.514459,0.233565,-0.325450,0.290921,0.601882,
-0.681741,-0.058752,-0.506875,0.200586,0.396590,0.607173,
-0.702586,-0.429040,0.198387,-0.226321,0.146169,0.158528,
-0.476292,0.059992,-0.284238,0.343464,0.205652,0.339896,
-0.292064,0.697164,0.089267,-0.278089,-0.573037,0.558783,
-0.078867,-0.405055,0.297630,-0.239023,-0.101681,0.211994,
0.417851,-0.520540,0.603074,-0.095929,-0.264596,0.112232,
0.206796,-0.389163,0.089069,0.474138,0.320172,-0.488266,
-0.140319,0.216918,-0.278585,-0.389731,-0.206067,-0.153029,
0.140916,-0.095396,0.119474,0.087815,-0.415692,0.336679,
0.214598,-0.051783,-0.207254,0.121278,-0.416083,-0.093955,
-0.156073,-0.058613,0.048993,0.036357,0.395969,0.295382,
0.041922,0.271785,0.238800,-0.428344,0.223698,-0.138371,
-0.122951,0.022872,-0.124124,-0.368239,0.517003,0.051749,
-0.061360,0.183563,-0.289786,-0.346329,0.180096,-0.123952,
-0.228441,-0.087674,-0.403317,0.475968,-0.453419,-0.229936,
-0.218763,0.268661,-0.510338,0.441395,0.169608,-0.209900,
-0.504193,-0.259677,0.441466,-0.289273,-0.201643,0.515462,
0.146151,0.343547,0.267792,0.439661,-0.178460,-0.433948,
0.255298,0.188442,-0.425922,-0.370617,-0.069926,0.247357,
0.008749,-0.028374,-0.370554,0.088577,0.524796,0.171691,
-0.331239,-0.137106,-0.207066,-0.184075,0.089995,-0.426961,
-0.096324,0.072263,0.043210,0.358061,0.475218,0.420253,
-0.492821,0.102194,0.382248,-0.162267,-0.354179,-0.342239,
0.049253,0.260699,-0.258950,0.137732,-0.344167,-0.098468,
0.293023,0.369642,-0.122640,-0.432725,0.306958,-0.215508,
-0.577729,-0.294260,0.218170,0.260167,0.389463,-0.091943,
-0.461528,0.564308,-0.324897,0.314481,0.373571,-0.165602,
0.018776,0.243924,-0.297241,0.613002,0.308964,-0.112966,
-0.170765,0.247765,-0.251328,-0.332067,0.531661,-0.282320,
0.484377,0.665725,-0.765963,-0.188067,-0.208361,0.447544,
0.691508,0.420917,-0.059010,0.232828,0.451998,-0.327064,
0.106150,0.670576,-0.400199,-0.546142,0.351519,-0.669973,
-0.241293,0.213714,0.021416,0.296099,0.593169,0.028732,
-0.070463,-0.157659,0.360241,-0.112219,0.089879,-0.007614,
-0.095320,0.020047,-0.190689,0.337593,-0.381191,0.333408,
-0.503875,-0.321728,0.162559,0.104472,-0.398649,0.117654,
-0.176399,-0.299580,0.510036,-0.140468,-0.531081,-0.251729,
0.423097,-1.062974,0.958094,0.307847,-0.360610,0.547087,
0.142088,-0.834412,0.436302,0.243516,-0.545235,0.266612,
-0.117905,0.062942,-0.269740,-0.039100,-0.223486,0.305628,
-0.415376,-0.044339,0.001879,0.038135,-0.307272,-0.361255,
-0.480617,-0.007521,0.090848,-0.111451,-0.244725,0.071734,
0.233122,0.081742,0.158358,0.257539,-0.110837,0.096624,
-0.568417,0.012113,0.320956,0.236211,-0.360327,-0.299305,
0.008635,0.085768,-0.167327,0.491838,-0.060269,0.232439,
-0.483387,0.059696,-0.305867,-0.425721,-0.015711,-0.135288,
-0.001496,-0.011579,-0.333421,0.001908,0.348477,-0.060099,
-0.539388,0.187428,-0.184030,-0.393436,0.251672,0.230411,
0.068060,0.346736,0.036124,0.294400,0.027137,-0.389305,
0.483951,-0.277392,0.249414,0.127219,-0.024938,0.321354,
-0.124470,0.399266,0.061581,0.427167,-0.466395,-0.233381,
0.211251,0.483095,0.038684,0.193613,0.032197,0.594915,
0.101075,-0.171248,-0.016613,-0.387842,0.168399,0.130439,
0.393728,-0.416619,-0.411448,0.242457,-0.347507,-0.413463,
0.344776,-0.342705,0.062270,0.394932,-0.290775,-0.293679,
0.274913,0.552222,-0.110694,-0.173014,0.164788,0.196329,
0.319554,0.065529,0.131534,-0.205299,-0.109801,-0.420006,
0.071726,-0.075111,0.045382,0.201710,-0.145362,0.005447,
0.207383,0.455823,0.159260,0.442872,0.430394,-0.458123,
0.577985,0.563648,-0.067146,0.166867,0.275701,-0.216966,
0.244422,0.223915,0.228147,0.091040,0.241440,0.603439,
-0.176632,0.917462,-0.120352,0.361925,0.487192,-0.376404,
-0.028206,1.331584,-0.596719,-0.393630,0.976084,0.421931,
0.201503,0.984602,-0.784453,0.355617,0.481250,-0.067771,
0.058471,1.233884,-0.723628,0.352224,-0.152592,0.404862,
-0.841916,0.030849,0.564661,-0.361231,0.061644,0.196247,
-0.609285,-0.711577,0.214582,0.519652,-0.643524,-0.334541,
-0.622507,-0.065039,0.792947,0.237488,-0.508946,0.133063,
0.186190,0.166873,0.685499,-0.231204,-0.479906,0.243546,
-0.267952,-0.287589,0.844717,-0.418275,-0.000556,0.166976,
-0.427129,-0.090139,0.068334,-0.266338,-0.350162,0.029177,
0.326993,-0.267275,0.352933,0.493280,0.629945,-0.029461,
-0.397945,-0.469119,-0.205619,-0.096482,-0.346862,0.051478,
0.150881,0.189625,-0.123170,-0.007761,-0.198805,-0.370812,
0.415565,0.298879,-0.438314,-0.273258,0.530765,0.475024,
0.205300,-0.064483,-0.222944,0.009570,0.087778,0.068336,
0.173647,-0.088208,0.098940,-0.490402,0.389749,0.065153,
0.151493,0.320157,0.578606,-0.305790,0.170851,-0.454338,
0.188060,-0.167616,-0.351290,-0.266797,-0.408938,0.249374,
0.101327,0.028191,0.068675,0.355600,0.134770,-0.019052,
0.216461,0.401631,-0.200483,-0.131387,-0.127415,0.366869,
-0.009244,0.436641,0.242045,0.413186,0.417547,0.267945,
0.389528,0.346222,0.472796,-0.326568,-0.224388,0.430135,
-0.177266,-0.175994,-0.061926,0.053114,0.173391,0.187318,
-0.135098,0.208000,-0.264803,-0.410320,0.100827,-0.038662,
0.103735,0.398128,-0.435922,-0.364277,0.702292,-0.489924,
-0.409578,-0.080452,-0.632689,0.247426,0.053909,0.424715,
0.134443,0.322177,0.161759,-0.100159,0.193292,0.261926,
0.400249,0.676519,-0.420070,0.397990,0.566949,-0.305459,
-0.176384,0.237671,0.305921,0.163775,-0.015258,0.408807,
-0.199242,0.642863,-0.317193,0.271517,-0.247698,0.282330,
-0.080164,0.638158,0.339736,-0.115169,-0.268805,0.213351,
-0.144213,0.186140,-0.338155,-0.395911,0.140484,0.226416,
0.426499,0.242068,-0.574137,0.114571,0.343380,0.097142,
-0.240247,0.400278,-0.737531,-0.286954,0.145650,0.367722,
-0.604736,1.200184,-0.626909,0.252912,0.454142,-0.098651,
-0.920129,1.190289,-0.473341,0.109682,0.787031,-0.191989,
-0.275760,0.292587,-0.015435,0.224387,0.063921,-0.130207,
0.113261,0.196269,0.313028,0.386840,0.194139,0.592473,
0.369384,-0.747193,-0.068444,0.124379,0.144332,-0.322419,
-0.002328,0.427836,-0.005798,-0.332820,-0.062539,-0.205054,
0.024933,-0.143951,0.033929,0.222371,-0.412108,-0.264380,
-0.713079,-0.553757,0.210073,-0.236242,-0.242812,0.097836,
0.005410,-0.677944,0.072475,-0.066481,0.055306,0.029125,
-0.260959,0.116813,0.364152,-0.330187,-0.146551,0.131911,
0.303983,0.290471,0.509757,0.035502,0.388402,-0.317627,
0.009746,-0.492818,0.022291,0.426649,0.395338,0.247901,
-0.086848,-0.260637,0.133657,-0.052321,0.461802,-0.403717,
-0.354822,-0.020295,-0.150375,0.308009,-0.023260,0.330169,
-0.337439,0.423202,-0.034134,-0.279112,-0.221728,0.387957,
-0.406592,-0.234473,-0.437627,0.041073,0.369174,-0.165400,
0.084694,0.316145,-0.113371,0.120603,-0.326497,0.001699,
0.091729,0.183981,0.241042,-0.157972,0.151422,0.139894,
0.546352,0.620469,-0.046141,-0.179221,0.251079,0.181020,
-0.084452,-0.093910,0.045570,-0.161190,0.873494,-0.392162,
0.234091,-0.093808,0.139151,0.137074,-0.108145,0.117153,
-0.482388,-0.223526,-0.573825,0.217568,-0.207950,-0.250125,
-0.121548,0.705999,-0.264327,-0.118104,0.191520,0.223771,
-0.252299,0.440659,-0.475675,0.386292,-0.233599,0.106644,
0.277472,0.209891,-0.159899,0.222244,0.224917,-0.209104,
0.009249,-0.333673,-0.838413,-0.366823,-0.023300,-0.376072,
-0.204860,-0.171635,-0.178373,-0.119403,-0.241824,0.117954,
0.744422,0.616812,0.435279,-0.095044,-0.441024,0.121166,
0.442923,0.205854,-0.116480,0.688664,-0.176740,0.003173,
-0.035067,0.201626,0.066864,0.079685,-0.231442,-0.498596,
0.238688,-0.715835,-0.453467,-0.578471,0.418038,-0.124622,
-0.120807,-0.912422,-1.022211,0.061456,1.040623,0.033160,
-0.002061,-0.100629,0.100366,-0.075158,0.111185,0.053939,
-0.636408,0.041358,-0.422063,0.357448,-0.204611,0.472018,
-0.205954,0.316516,-0.597002,0.596445,-0.122940,0.049938,
0.741611,-0.761676,-0.115525,-0.033075,0.334385,0.272624,
-0.150928,-0.882404,-0.711835,-0.360876,0.911726,0.322338,
0.145068,-0.615099,-0.293979,0.186904,-0.235575,0.123404,
-0.480199,-0.204624,-0.201770,-0.419398,-0.437255,0.140937,
0.228189,-0.226513,-0.300511,-0.163622,0.049344,-0.130636,
0.506405,0.019311,0.061162,-0.405006,0.070965,-0.108680,
-0.550396,-0.585476,-0.062542,-0.451186,0.225460,0.191337,
0.361543,-0.145751,-0.036927,-0.421191,-0.382435,0.372139,
0.333149,0.264680,0.053488,-0.317203,0.491527,0.325881,
